"","louvain","characters","slash","id","source"
"1662","2","Harry Potter, Severus Snape","MaleSlash","5e942e5e00030752eb26676","5e942e5e00030752eb26676_Unter-dem-Deckmantel-des-Friedens"
"1663","0","Draco Malfoy, Hermine Granger","Gen","5e943a58000bd78412457766","5e943a58000bd78412457766_Die-Peitschende-Weide"
"1664","0","Dean Thomas, Draco Malfoy, Gregory Goyle, Pansy Parkinson, Seamus Finnigan","Het","5e94492d000614fe3146dbd6","5e94492d000614fe3146dbd6_Castles"
"1665","0","Hermine Granger, Severus Snape","Het","5e94695f0001fbeb16d4a60e","5e94695f0001fbeb16d4a60e_Hornissen-oder-wie-Hermine-zu-ihrem-Meisterstueck"
"1666","2","Hermine Granger, Severus Snape","Gen","5e94703f000bdd7522fce807","5e94703f000bdd7522fce807_Die-Katze-mit-den-Bernsteinaugen"
"1667","3","Draco Malfoy, Harry Potter, OC (Own Character), Severus Snape","Gen","5e947dbc000bdd9911a26c43","5e947dbc000bdd9911a26c43_Die-letzten-Worte-an-Severus-Tochter"
"1668","0","Harry Potter, James Sirius Potter, Lily Potter, Remus ""Moony"" Lupin","Gen","5e94921c000098a062e368c","5e94921c000098a062e368c_Ostern-im-Hause-Potter"
"1669","0","Draco Malfoy, Hermine Granger","Gen","5e94951a000a75a8190c44cf","5e94951a000a75a8190c44cf_Dramione--Das-Osterfest"
"1670","1","Draco Malfoy, George Weasley, Harry Potter, OC (Own Character)","MaleSlash","5e95800f000613d61e12c37a","5e95800f000613d61e12c37a_After-you-left"
"1671","1","Draco Malfoy, Harry Potter","MaleSlash","5e95a468000bcab2332de456","5e95a468000bcab2332de456_Und-wieder-war-alles-dmeine-Schuld"
"1672","3","Charlie Weasley, Draco Malfoy, Fred Weasley, George Weasley, OC (Own Character)","Gen","5e95b535000613d638a7609e","5e95b535000613d638a7609e_When-you-came-back"
"1673","2","James ""Krone"" Potter, OC (Own Character), Regulus Arcturus Black, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5e95b6b80008cb4032f2762a","5e95b6b80008cb4032f2762a_Slytherin-Princess--The-Black-Brothers-Marauders"
"1674","4","","Mix","5e95c08e000b50941f59d112","5e95c08e000b50941f59d112_Everyone-is-Gay"
"1675","4","","Gen","5e95cdb70008bb3b26bd1097","5e95cdb70008bb3b26bd1097_Von-der-Vergangenheit-eingeholt"
"1676","0","James ""Krone"" Potter, Lily Potter, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Severus Snape, Sirius ""Tatze"" Black","Gen","5e95d4830007a4ee33ee65a1","5e95d4830007a4ee33ee65a1_Mischief-Managed--A-Marauders-Story"
"1677","0","Blaise Zabini, Harry Potter, Hermine Granger, Severus Snape","MaleSlash","5e95e46a00020f2d37e3824c","5e95e46a00020f2d37e3824c_Das-Hochzeitsdate"
"1678","0","Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","Gen","5e960b9b000bcfe015c952b8","5e960b9b000bcfe015c952b8_Die-Sterne-um-Mitternacht"
"1679","1","Harry Potter, Ronald ""Ron"" Weasley","MaleSlash","5e96283500095623245ee391","5e96283500095623245ee391_Chaotische-Ostern"
"1680","0","Harry Potter, Severus Snape","Gen","5e9654ba0000209896d1bc1","5e9654ba0000209896d1bc1_Schulleiterbuero"
"1681","3","Bellatrix Lestrange, Harry Potter, Hermine Granger, Lord Voldemort / Tom Vorlost Riddle, OC (Own Character), Ronald ""Ron"" Weasley","Gen","5e972781000be08436e9c05c","5e972781000be08436e9c05c_The-Heiress-of-Slytherin--Slytherins-Erbin"
"1682","3","Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Severus Snape","Gen","5e972e27000be069a660316","5e972e27000be069a660316_Magie-Seit-wann-gibt-es-so-etwas"
"1683","1","Harry Potter","Gen","5e9731210003e2c82d6d45a8","5e9731210003e2c82d6d45a8_I-wish"
"1684","3","","Gen","5e974b11000b47f43412a9b0","5e974b11000b47f43412a9b0-April-Ablenkung-by-Ginada"
"1685","1","Augustus Pye, Draco Malfoy, Harry Potter, Hermine Granger, Kingsley Shacklebolt, Ronald ""Ron"" Weasley","MaleSlash","5e9768d0000a2f1933961a20","5e9768d0000a2f1933961a20_Pestilentia"
"1686","2","Adrian Pucey, OC (Own Character), Terence Higgs","Het","5e976bf8000a68001da0f66b","5e976bf8000a68001da0f66b_Verwirrtes-Glueck"
"1687","0","Bellatrix Lestrange, Harry Potter","Gen","5e97893d00002098336455d2","5e97893d00002098336455d2_Halle-des-Todes"
"1688","4","Lily Potter, OC (Own Character), Severus Snape","Gen","5e978b5b000be0ae181c07f5","5e978b5b000be0ae181c07f5_After-All-This-Time"
"1689","2","Hermine Granger, Severus Snape","Gen","5e97b4040008dd252e5a9df7","5e97b4040008dd252e5a9df7_Once-Upon-A-Time--Es-war"
"1690","2","Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","Mix","5e9808ca0001629918894f32","5e9808ca0001629918894f32_Kill-Mary"
"1691","1","Fred Weasley, George Weasley, Godric Gryffindor, Harry Potter, Hermine Granger, Severus Snape","MaleSlash","5e9816850007e65812bc84c9","5e9816850007e65812bc84c9_Circe--Haus-der-Vielfalt"
"1692","1","Hermine Granger, James Sirius Potter, Lily Potter, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5e985bc000099d2429604d41","5e985bc000099d2429604d41_Turn-back-the-Time"
"1693","2","Hermine Granger, Severus Snape","Gen","5e9863fb000bdd751b8f6291","5e9863fb000bdd751b8f6291_Sevmine-2-Marriage-Law"
"1694","2","Luna Lovegood, Neville Longbottom","Gen","5e988c1a000be1c52fbabc78","5e988c1a000be1c52fbabc78_Ein-Thestral-erblickt-die-Welt"
"1695","4","Harry Potter, James ""Krone"" Potter, Lily Potter, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black, Ted ""Teddy"" Remus Lupin","Gen","5e9891c0000bcae837894137","5e9891c0000bcae837894137_Harry-Potter-Fanfiktion--Was-waere-wenn"
"1696","4","Charlie Weasley, Lucius Malfoy, Minerva McGonagall, Narzissa Malfoy, OC (Own Character), Severus Snape","Het","5e98d77900077fd7281322c9","5e98d77900077fd7281322c9_A-Hogwarts-Love-Story"
"1697","0","Harry Potter, Hermine Granger, OC (Own Character), Remus ""Moony"" Lupin, Ronald ""Ron"" Weasley, Sirius ""Tatze"" Black","MaleSlash","5e98db9800022e0a13121577","5e98db9800022e0a13121577_Zeitschleife"
"1698","2","","Gen","5e98e7ce000be11a31874b2c","5e98e7ce000be11a31874b2c_Ich-bin-ein-Zauberer"
"1699","1","Fleur Delacour, Fred Weasley, George Weasley, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Nymphadora Tonks","MaleSlash","5e996be4000bb3a8215d925a","5e996be4000bb3a8215d925a_Der-Harry-PotterShippingKalender--jeden-Tag-ein"
"1700","4","Albus Dumbledore, Blaise Zabini, Harry Potter, OC (Own Character), Severus Snape, Theodore Nott","MaleSlash","5e999dee0005a725351a9853","5e999dee0005a725351a9853_Harry-Potter-und-der-Schmetterling"
"1701","1","Fawkes, Harry Potter, OC (Own Character)","Het","5e99ac1e0009ffb23357cf5b","5e99ac1e0009ffb23357cf5b_Die-Legende-der-weissen-Jaegerin"
"1702","3","James ""Krone"" Potter, Lily Potter, OC (Own Character), Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5e99b624000be2dc190dbdc9","5e99b624000be2dc190dbdc9_Mein-Leben-mit-den-Rumtreibern"
"1703","2","James ""Krone"" Potter, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Severus Snape, Sirius ""Tatze"" Black","MaleSlash","5e99baf50007c4e02a37414c","5e99baf50007c4e02a37414c_Ein-unkorrigiertes-Missverstaendnis"
"1704","2","Albus Dumbledore, Alecto Carrow, Amycus Carrow, Dolores Umbridge, OC (Own Character), Severus Snape","Gen","5e99e9450000ac762e9abd89","5e99e9450000ac762e9abd89_Topsys-Tag--Wichteln-Liebes-Tagebuch-"
"1705","3","Draco Malfoy, Hermine Granger, Luna Lovegood, Neville Longbottom, Pansy Parkinson, Severus Snape","Mix","5e99f400000489bf104a83eb","5e99f400000489bf104a83eb_Fortsetzung-zu-Walpurgisnacht--Wie-geht-es"
"1706","1","Sirius ""Tatze"" Black","Gen","5e9a0fce000bda511d00be87","5e9a0fce000bda511d00be87_Sirius-Black-letzte-Tage-in-askaban"
"1707","0","Ronald ""Ron"" Weasley, Severus Snape","Gen","5e9a362e000792251efa452c","5e9a362e000792251efa452c_Pizzatag"
"1708","1","Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5e9aec58000bd3d020b6ada0","5e9aec58000bd3d020b6ada0_Like-Lovers-or-Partners-in-Crime"
"1709","1","Minerva McGonagall","Gen","5e9af112000bb5821018f852","5e9af112000bb5821018f852_Das-Leben-der-Minerva-McGonagall"
"1710","0","","NA","5e9b22690005f43810d7d23d","5e9b22690005f43810d7d23d_Der-Fall-einer-Malfoy"
"1711","0","Draco Malfoy, Harry Potter, Hermine Granger, Horace Slughorn, Ronald ""Ron"" Weasley, Severus Snape","Gen","5e9b33fd000be3d5e476d7f","5e9b33fd000be3d5e476d7f_Drarry--Traeum-weiter"
"1712","0","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","MaleSlash","5e9b4b1e000b89fb3af6acb5","5e9b4b1e000b89fb3af6acb5_Das-gemeinsame-Leben-des-Loewen-und-der"
"1713","2","Harry Potter, Severus Snape","MaleSlash","5e9b550c000a8f833ad0de26","5e9b550c000a8f833ad0de26_Blaugruenes-Schimmern"
"1714","4","Minerva McGonagall, Severus Snape","Gen","5e9b8d000000cd64889b502","5e9b8d000000cd64889b502_Auch-Lehrer-haben-Traeume"
"1715","0","Draco Malfoy, Harry Potter, Lily Potter, Lucius Malfoy, OC (Own Character), Severus Snape","Gen","5e9c1a7200023c8538289d8a","5e9c1a7200023c8538289d8a_Stand-By-You"
"1716","3","George Weasley, Hermine Granger, Lucius Malfoy, Luna Lovegood","Gen","5e9c86b9000676f3363cfad3","5e9c86b9000676f3363cfad3_Unter-der-Oberflaeche"
"1717","0","Bill Weasley, Harry Potter, Hermine Granger, Lord Voldemort / Tom Vorlost Riddle, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Mix","5e9ca45f000b8f95313ca580","5e9ca45f000b8f95313ca580_Phoenixkriegerin"
"1718","3","Magische Wesen, OC (Own Character)","Gen","5e9cb33400093ed43aab242e","5e9cb33400093ed43aab242e_Unheilige-Magie--Die-Nacht-des-Todes"
"1719","1","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Luna Lovegood, Neville Longbottom, OC (Own Character)","Gen","5e9d56f80009ea2e2e3174af","5e9d56f80009ea2e2e3174af_Tagebuch-eines-Gefangenen--Der-Druck-der"
"1720","1","Draco Malfoy, Harry Potter","MaleSlash","5e9d93430008ecac26e78eac","5e9d93430008ecac26e78eac_Geniess-den-Moment"
"1721","1","OC (Own Character), Sirius ""Tatze"" Black, Ted ""Teddy"" Remus Lupin","Gen","5e9dcb8c0003c842208c954d","5e9dcb8c0003c842208c954d_Up-to-no-good"
"1722","0","Oliver Wood, Percy Weasley","MaleSlash","5e9ddc2700054d7a19a6c438","5e9ddc2700054d7a19a6c438_At-least-he-has-great-abs"
"1723","0","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, Pansy Parkinson, Ronald ""Ron"" Weasley","Gen","5e9df3e50004abea36fded92","5e9df3e50004abea36fded92_Changing-the-Story"
"1724","1","Draco Malfoy, Hermine Granger, Scorpius Malfoy","Gen","5e9e07ac000a573f1b048573","5e9e07ac000a573f1b048573_Ungewoehnlich-aber-doch-real"
"1725","3","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","MaleSlash","5e9e0a900009f7e12c374a6f","5e9e0a900009f7e12c374a6f_Being-Draco-Malfoy"
"1726","4","Albus Dumbledore, Gellert Grindelwald","MaleSlash","5e9e4f0e000aedc7d2cbbd8","5e9e4f0e000aedc7d2cbbd8_Was-soll-ich-tun"
"1727","0","Blaise Zabini, Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Hermine Granger","Gen","5e9ea707000bc7e2fe1919c","5e9ea707000bc7e2fe1919c_Who-I-am"
"1728","4","Draco Malfoy, Hermine Granger, Ronald ""Ron"" Weasley","Gen","5e9eb8fc000a755a26add745","5e9eb8fc000a755a26add745_Verbotene-Gefuehle"
"1729","4","Draco Malfoy, Hermine Granger","Gen","5e9ee22a000bbaf2380c3c31","5e9ee22a000bbaf2380c3c31_Not-now"
"1730","4","Hermine Granger, Severus Snape","Gen","5e9ef8e4000bdde7160f45ff","5e9ef8e4000bdde7160f45ff_Who-wants-to-live-forever"
"1731","2","Alice Longbottom, James ""Krone"" Potter, Lily Potter, OC (Own Character), Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5e9f4d300005c7f31feb6b31","5e9f4d300005c7f31feb6b31_Bad-Dreaming"
"1732","4","Harry Potter, Lord Voldemort / Tom Vorlost Riddle","Gen","5e9f4d990002464a39b5f7b5","5e9f4d990002464a39b5f7b5_Du-und-Voldemort-und-Tom--Sprich"
"1733","0","Draco Malfoy, Harry Potter","MaleSlash","5e9f7df40000282d37946e62","5e9f7df40000282d37946e62_Wehr-dich"
"1734","0","Draco Malfoy, Minerva McGonagall","Gen","5ea01352000be50d1dc8418c","5ea01352000be50d1dc8418c_Der-erste-Tag"
"1735","1","","Gen","5ea05cb4000b56a326d8c53e","5ea05cb4000b56a326d8c53e_Naturkundemuseum"
"1736","0","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Hermine Granger, Luna Lovegood, Neville Longbottom, Ronald ""Ron"" Weasley","Het","5ea06ac80000c78123da1741","5ea06ac80000c78123da1741_Wenn-die-Magie-dich-mitreisst"
"1737","0","Bellatrix Lestrange, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Lord Voldemort / Tom Vorlost Riddle, Ronald ""Ron"" Weasley","Gen","5ea06e4d0001b99d2d3ca137","5ea06e4d0001b99d2d3ca137_Was-nun-Harry"
"1738","0","Draco Malfoy, Hermine Granger","Gen","5ea0a47100056926f5f2ad1","5ea0a47100056926f5f2ad1-Worte-mit-denen-es-begann-ueberarbeitet"
"1739","1","Lucius Malfoy, Severus Snape","MaleSlash","5ea0b2d70005515021a7518d","5ea0b2d70005515021a7518d_Harry-Potter-Oneshots"
"1740","3","Draco Malfoy, Harry Potter","MaleSlash","5ea0d097000be94b2ecba15e","5ea0d097000be94b2ecba15e_Das-Leben-haelt-viele-Geheimnisse-breit"
"1741","2","Bill Weasley, Draco Malfoy, Fenrir Greyback, Harry Potter, Lucius Malfoy","MaleSlash","5ea0e33d000ab80f14dd2ab7","5ea0e33d000ab80f14dd2ab7_Ein-neues-Leben-fuer-Harry"
"1742","0","Hermine Granger, Severus Snape","Gen","5ea0e8d80005be7513af1af8","5ea0e8d80005be7513af1af8_Hermines-Irrwicht"
"1743","4","Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","MaleSlash","5ea1372a0005f3952b2106fb","5ea1372a0005f3952b2106fb_Silberherz"
"1744","0","Cedric Diggory","Gen","5ea1b798000b50733a6a68fe","5ea1b798000b50733a6a68fe_Hufflepuffs-Quidditch-Talente"
"1745","1","Ronald ""Ron"" Weasley, Viktor Krum","MaleSlash","5ea1c5470001ae6127f1045c","5ea1c5470001ae6127f1045c_Bulgarische-Braeuche"
"1746","2","Harry Potter, Severus Snape","Gen","5ea1c8de000be5a676ec82e","5ea1c8de000be5a676ec82e_Harry-Potter-1"
"1747","3","","MaleSlash","5ea1f305000b5a6c160fecc8","5ea1f305000b5a6c160fecc8_Meine-random-Harry-Potter-Drabbles"
"1748","2","Draco Malfoy, Harry Potter, Hermine Granger","Gen","5ea20b1f000bb3d22d96bf51","5ea20b1f000bb3d22d96bf51_Nocturnally"
"1749","1","Demelza Robins, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Luna Lovegood, Neville Longbottom","Gen","5ea217b9000b50732be08b2f","5ea217b9000b50732be08b2f_Ginny-und-Quidditch"
"1750","1","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","Gen","5ea2b3960005f7e430e34423","5ea2b3960005f7e430e34423_Vergissmeinnicht"
"1751","1","Draco Malfoy, Hermine Granger","Gen","5ea2cf31000bea8c20bd38fb","5ea2cf31000bea8c20bd38fb_Animagus"
"1752","0","Blaise Zabini, Draco Malfoy, Hermine Granger, Lord Voldemort / Tom Vorlost Riddle, Narzissa Malfoy, Rabastan Lestrange","Gen","5ea2f28900030dd622fb5903","5ea2f28900030dd622fb5903_Zwillingsschlangen"
"1753","0","Draco Malfoy, Harry Potter","MaleSlash","5ea2f6e3000bea9ecd4cc66","5ea2f6e3000bea9ecd4cc66_Ein-Neuanfang"
"1754","1","Arthur Weasley, Augustus Pye, Augustus Rookwood, Regulus Arcturus Black","Gen","5ea30c42000a21ae362516d9","5ea30c42000a21ae362516d9_Eine-rosa-Badewanne-und-ein-Regenschirm"
"1755","0","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","MaleSlash","5ea30cd0000bea11133b6819","5ea30cd0000bea11133b6819_Darry--Eine-verbotene-Liebe"
"1756","2","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Severus Snape","Mix","5ea31df700017a8c27e8d46a","5ea31df700017a8c27e8d46a_Mirror-of-Erised-OneshotSammlung"
"1757","0","Albus Dumbledore, Draco Malfoy, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Narzissa Malfoy, Severus Snape","Gen","5ea322d6000107d230942d28","5ea322d6000107d230942d28_REQUIEM--6-Akt-Am-Scheideweg"
"1758","3","","Gen","5ea32f2b00018ae712d6fe60","5ea32f2b00018ae712d6fe60_In-Pieces"
"1759","0","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","Het","5ea36891000be9e7385be846","5ea36891000be9e7385be846_Wieso--Dramione-Fanfiktion"
"1760","1","Draco Malfoy, Harry Potter, Severus Snape","Gen","5ea36e21000be62718e7a8a5","5ea36e21000be62718e7a8a5_Was-waere-wenn"
"1761","2","Draco Malfoy, Harry Potter","MaleSlash","5ea3ef5c000bea9e1aa6d2e2","5ea3ef5c000bea9e1aa6d2e2_Geheimnisse"
"1762","1","Draco Malfoy, Neville Longbottom","MaleSlash","5ea3efc1000b47f434000c07","5ea3efc1000b47f434000c07-April-Geheime-Herzenssache-by-Mufterling"
"1763","1","Harry Potter, Lord Voldemort / Tom Vorlost Riddle, OC (Own Character)","Gen","5ea3f0f1000be0841d4122c7","5ea3f0f1000be0841d4122c7_Schwesternliebe"
"1764","2","Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Pansy Parkinson, Ronald ""Ron"" Weasley","Gen","5ea40aad000a2c402644a08a","5ea40aad000a2c402644a08a_Solange-dein-Herz-schlaegt"
"1765","3","OC (Own Character), Severus Snape","Gen","5ea4120c000beaec235723b0","5ea4120c000beaec235723b0_Severus-Snape-und-eine-nicht-ganz-gezwungene"
"1766","4","Draco Malfoy, Hermine Granger","Gen","5ea41c56000be76527831b61","5ea41c56000be76527831b61_Dramione--Liebe-gegen-alle-Hindernisse"
"1767","1","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Lucius Malfoy, Ronald ""Ron"" Weasley","MaleSlash","5ea45af8000beb942e9c122c","5ea45af8000beb942e9c122c_The-wrong-side-of-heaven"
"1768","2","James ""Krone"" Potter, Lily Potter","Gen","5ea49c0c000bcce631047dc2","5ea49c0c000bcce631047dc2_James-und-das-Surfergirl"
"1769","3","James ""Krone"" Potter, Lily Potter, OC (Own Character), Remus ""Moony"" Lupin, Severus Snape, Sirius ""Tatze"" Black","Het","5ea4c2770003323837faebdf","5ea4c2770003323837faebdf_The-Devils-Right-There-In-The-Details"
"1770","4","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","Het","5ea534970001f25620b94dae","5ea534970001f25620b94dae_Harry-Potter-und-das-Geheimnis-der-Peverells"
"1771","1","Harry Potter, Severus Snape","Gen","5ea541d300040ca825164a14","5ea541d300040ca825164a14_Mitleidslos"
"1772","1","Dudley Dursley, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","Gen","5ea55d95000bec6c2b2fb420","5ea55d95000bec6c2b2fb420_Die-Verlorene-Zwillings-Schwester"
"1773","2","OC (Own Character)","Gen","5ea5a9a00005b02fe0f493b","5ea5a9a00005b02fe0f493b_Eine-Geschichte-aus-Duesseldorf"
"1774","1","","NA","5ea5ba92000b376328bb87e3","5ea5ba92000b376328bb87e3_Verkauft"
"1775","1","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter","Gen","5ea5e82f000bed0b1f30a5c7","5ea5e82f000bed0b1f30a5c7_Harrys-traumatischstes-Erlebnis"
"1776","4","Dean Thomas, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Luna Lovegood, Neville Longbottom","Gen","5ea5eab6000859d62bf52bad","5ea5eab6000859d62bf52bad_Ginny-Weasley-und-das-letzte-Jahr-vor"
"1777","0","Albus Dumbledore, Ginevra Molly ""Ginny"" Weasley, Hermine Granger, Minerva McGonagall, Ronald ""Ron"" Weasley, Severus Snape","MaleSlash","5ea5eeb3000bed0515b0d725","5ea5eeb3000bed0515b0d725_Der-Hass-der-Liebe"
"1778","4","Astoria Greengrass, Blaise Zabini, Daphne Greengrass, Draco Malfoy","Het","5ea5fbd000037024154d32d2","5ea5fbd000037024154d32d2_Das-Versprechen"
"1779","2","Harry Potter, Hermine Granger, James ""Krone"" Potter, OC (Own Character), Ronald ""Ron"" Weasley","Gen","5ea6342c0000773e1c35fb6f","5ea6342c0000773e1c35fb6f_Forbidden-Love"
"1780","0","Regulus Arcturus Black, Sirius ""Tatze"" Black","Gen","5ea6a365000b7f1572192b6","5ea6a365000b7f1572192b6_Black-brothers"
"1781","2","Draco Malfoy, Harry Potter, Lucius Malfoy, OC (Own Character), Theodore Nott","Gen","5ea6b2c40004bb031026fae2","5ea6b2c40004bb031026fae2_Die-neue-Generation-im-Haus-der-Schlangen"
"1782","1","Draco Malfoy, Harry Potter, Severus Snape","Gen","5ea6b592000bed051340dcbc","5ea6b592000bed051340dcbc_Traenen-der-Wahrheit"
"1783","0","Fred Weasley, George Weasley, OC (Own Character)","Gen","5ea6c94600076ffc3475fd88","5ea6c94600076ffc3475fd88_Wie-das-Leben-so-spielt"
"1784","2","OC (Own Character), Severus Snape","Het","5ea6ce4d000beda1134918dc","5ea6ce4d000beda1134918dc_U2606Schwarze-Nacht-und-dunkelblauer-SternenhimmelU2606"
"1785","3","Draco Malfoy, Harry Potter, Lucius Malfoy, Narzissa Malfoy, Severus Snape","Gen","5ea6dabb000b7edf2324babc","5ea6dabb000b7edf2324babc_Eine-Frage-der-Definition"
"1786","1","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley, Sirius ""Tatze"" Black","Gen","5ea6f91d000becf016abd58a","5ea6f91d000becf016abd58a_Basilisk-und-Phoenix"
"1787","2","","Gen","5ea75aa200055eba29346d79","5ea75aa200055eba29346d79_Harry-Potter-und-die-Krankheit-des-Schreckens"
"1788","1","Hermine Granger, James ""Krone"" Potter, Lily Potter, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Het","5ea761000009dc692d69e6ea","5ea761000009dc692d69e6ea_Von-der-Zeit-die-mit-Vergnuegen-Verwirrung"
"1789","0","OC (Own Character), Severus Snape","Het","5ea7696b0009f15d21b7d004","5ea7696b0009f15d21b7d004_Love-me-like-you-hate-me"
"1790","3","Bellatrix Lestrange, Harry Potter, Hermine Granger, Lord Voldemort / Tom Vorlost Riddle, Ronald ""Ron"" Weasley, Severus Snape","Mix","5ea7ec4a000b569d16bb7cd3","5ea7ec4a000b569d16bb7cd3_Unsterbliche-Liebe"
"1791","1","Blaise Zabini, Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger","Gen","5ea7f499000bdebc38f5791b","5ea7f499000bdebc38f5791b_Dramoine-Oneshots"
"1792","1","James ""Krone"" Potter, Lily Potter, Petunia Dursley","Gen","5ea7f933000391d91eb1125d","5ea7f933000391d91eb1125d_Halloween"
"1793","2","OC (Own Character)","Gen","5ea813e60005e53326db4c07","5ea813e60005e53326db4c07_New-Generation"
"1794","2","Draco Malfoy, Harry Potter, Narzissa Malfoy","Gen","5ea83034000439ed14a9cb9b","5ea83034000439ed14a9cb9b_Jimmy-Kiddells-Wonderful-Wands"
"1795","1","Katie Bell, Marcus Flint","Het","5ea853e100038d092f61a579","5ea853e100038d092f61a579_Mitspracherecht"
"1796","2","Gellert Grindelwald, Lord Voldemort / Tom Vorlost Riddle, OC (Own Character)","Gen","5ea871aa000bc329328adcd8","5ea871aa000bc329328adcd8_Die-Tochter-Grindelwalds"
"1797","1","Hermine Granger, Severus Snape","Gen","5ea872610008ff80263fe51f","5ea872610008ff80263fe51f_Teachers-Pet"
"1798","2","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Lavender Brown, Ronald ""Ron"" Weasley","Gen","5ea87f2e000ba7546e09e17","5ea87f2e000ba7546e09e17_Some-say-you-will-love-me-one"
"1799","1","Scabior","Gen","5ea89acd000b47f4228383f0","5ea89acd000b47f4228383f0-April-Bei-den-Greifern-by-Ginada"
"1800","0","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","Gen","5ea9509e00080531611eaba","5ea9509e00080531611eaba_Criminal-Hogwarts-II"
"1801","1","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","Gen","5ea993c1000bead123bcb00f","5ea993c1000bead123bcb00f_Ist-Hermine-wirklich-Hermine-Granger-oder-doch"
"1802","2","Blaise Zabini, Draco Malfoy, Lavender Brown, Parvati Patil, Ronald ""Ron"" Weasley, Theodore Nott","Het","5ea996660005ed231aa27ea6","5ea996660005ed231aa27ea6_Im-Garten-der-Erinnerung"
"1803","2","Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Lucius Malfoy, Pius Thicknesse, Rufus Scrimgeour, Severus Snape","Gen","5ea9ae8c000107d234757ecf","5ea9ae8c000107d234757ecf_REQUIEM--7-Akt-Das-Ende-aller"
"1804","0","Hermine Granger, Minerva McGonagall, OC (Own Character), Severus Snape","MaleSlash","5ea9bb82000bb3a835cba7cd","5ea9bb82000bb3a835cba7cd_Where-I-belong--Mein-Leben-in"
"1805","2","Charlie Weasley, Oliver Wood","Gen","5ea9bbf3000511e41c54a77b","5ea9bbf3000511e41c54a77b_Memory"
"1806","4","James ""Krone"" Potter, Lily Potter","Het","5ea9bf4000046fef3871b529","5ea9bf4000046fef3871b529_Arachnophobie"
"1807","0","Draco Malfoy, Hermine Granger","Gen","5ea9cd04000b2ac3372a2b0c","5ea9cd04000b2ac3372a2b0c_Haeuserkrieg-nimmt-ein-Ende"
"1808","3","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","MaleSlash","5ea9e5df000ad687272d44a0","5ea9e5df000ad687272d44a0_Zauberstab-und-Zaubertrank"
